detection_count,Nom vernaculaire,Nom scientifique,title,site,enddate,startdate,latitude,longitude,id
1,Chevreuil,Capreolus capreolus,2 Chevreuils,Entrée,2025-02-07 17:29:37,2025-02-07 17:28:53,44.71681551663953,-0.3864687681198121,7f4ba551-ce1e-437c-81d5-ea2351f4e1ab
1,Lièvre d'Europe,Lepus europaeus,Lievre,Jachère,2025-08-09 22:40:26,2025-08-09 22:40:26,44.71530426533436,-0.3802910873812105,9c80767f-ee16-4de2-89d3-5855dbe1d6ea
1,Boeuf,Bos taurus,Vache,Bois,2024-05-28 20:51:41,2024-05-28 20:49:59,44.714905714238206,-0.3774109482765198,01fdf899-b7d4-4c08-8801-75cd44232214
2,Chevreuil,Capreolus capreolus,2 Chevreuils,Entrée,2025-05-28 04:35:11,2025-05-28 04:34:59,44.71681551663953,-0.3864687681198121,2af13b0c-74c1-451b-b79a-046394b76d07
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2024-10-19 05:21:12,2024-10-19 05:21:00,44.71420607577128,-0.3821888090023773,62371d7a-f770-471e-8c06-90460a0151ed
1,Homme,Homo sapiens,2 Humains,Haie,2024-04-21 10:50:22,2024-04-21 10:50:20,44.714980049043504,-0.3835240060260815,e5edcf03-9fdb-4f1e-970e-a43aa0febf2e
1,Chevreuil,Capreolus capreolus,Chevreuil,Bois,2024-08-07 21:12:54,2024-08-07 21:12:43,44.714905714238206,-0.3774109482765198,2408ff63-a89c-4a11-81ff-9fafc04c47d4
3,Boeuf,Bos taurus,3 Vaches,Chateau,2025-04-28 14:07:58,2025-04-28 14:07:47,44.71769476605495,-0.3828484681609146,ef7e39aa-0698-4979-b065-3b4a4756ed95
1,Chien,Canis lupus,Chien,Trois chênes,2025-10-24 14:55:03,2025-10-24 14:54:52,44.71623800819026,-0.3791195154190064,8acfe1f9-6071-4bff-93d4-8682c7e77a91
2,Sanglier,Sus scrofa,2 Sangliers,Pins francs,2025-07-12 19:34:26,2025-07-12 19:33:06,44.717941927426175,-0.3804337978363038,d9137d89-3c0e-49cc-9974-59b73600bd4c
1,Boeuf,Bos taurus,Vache,Bois,2024-11-15 15:26:12,2024-11-15 15:24:09,44.714905714238206,-0.3774109482765198,d80b1b8a-923a-4038-b579-6960769f4731
1,Boeuf,Bos taurus,Vache,Pins francs,2024-04-10 00:05:01,2024-04-10 00:04:03,44.7179688108675,-0.38007867604421103,10eee1f8-5ff6-4347-90d9-432f5a362699
1,Chevreuil,Capreolus capreolus,Chevreuil,Bois,2024-08-08 11:22:32,2024-08-08 11:22:21,44.714905714238206,-0.3774109482765198,9ef09c1b-189c-4797-8048-876b27560ac1
1,Boeuf,Bos taurus,2 Vaches,Bois,2025-01-22 18:59:47,2025-01-22 18:59:36,44.714905714238206,-0.3774109482765198,499f10f0-e40c-42b5-bcb1-e84ef9a49778
1,Chevreuil,Capreolus capreolus,Chevreuil,Jachère,2025-10-18 01:18:32,2025-10-18 01:18:20,44.71530426533436,-0.3802910873812105,0fc7be86-7cde-479c-8547-08ec1b77de4e
1,Chien,Canis lupus,Chien,Trois chênes,2025-11-07 07:47:27,2025-11-07 07:47:27,44.71623800819026,-0.3791195154190064,4984b040-4140-4867-b7aa-a2214f6a1488
1,Homme,Homo sapiens,Humain,Verger,2024-04-19 15:17:49,2024-04-19 15:17:09,44.716449571360464,-0.38333619105888284,29dccbba-b5f0-40d9-ade5-a7b714de843d
1,Chevreuil,Capreolus capreolus,Chevreuil,Verger,2024-09-11 23:32:50,2024-09-11 23:32:39,44.716449571360464,-0.3833361910588828,06df628f-4657-482b-ac95-ad17cd7ea734
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2024-11-25 03:17:38,2024-11-25 03:17:27,44.71420607577128,-0.3821888090023773,98103dea-afe9-445b-a049-f682c962aa90
1,Boeuf,Bos taurus,2 Vaches,Bois,2024-08-02 16:31:51,2024-08-02 16:29:57,44.714905714238206,-0.3774109482765198,cf5d5c11-9095-46ed-a1e0-23a135b276a3
1,Sanglier,Sus scrofa,3 sangliers,Entrée,2024-03-27 21:28:28,2024-03-27 21:28:28,44.7166667,-0.3858333333333336,a2e3da9a-acde-443b-861b-06e7d3b3625d
1,Homme,Homo sapiens,Humain,Haie,2024-04-29 11:36:25,2024-04-29 11:36:24,44.714980049043504,-0.3835240060260815,3fa20515-8ac9-4b2c-8538-ec8543d76d5f
3,Chevreuil,Capreolus capreolus,3 Chevreuils,Jachère,2025-09-28 01:10:19,2025-09-28 01:07:24,44.71530426533436,-0.3802910873812105,50f119ab-3d3c-44dd-a0b0-372e222a1a27
1,Chevreuil,Capreolus capreolus,Chevreuil,Bois,2024-06-23 11:18:43,2024-06-23 11:18:31,44.714905714238206,-0.3774109482765198,12247f1e-63f9-4b67-98a8-4c4407794115
4,Sanglier,Sus scrofa,4 Sangliers,Trois chênes,2025-10-18 21:36:59,2025-10-18 21:29:41,44.71623800819026,-0.3791195154190064,8fc40248-f09c-4c50-9644-08b839331a48
1,Chevreuil,Capreolus capreolus,Chevreuil,Jachère,2025-09-22 05:21:31,2025-09-22 05:21:20,44.71530426533436,-0.3802910873812105,1b136513-665e-4ef7-80cc-4cd8c3cb26bc
1,Chien,Canis lupus,Chien,Verger,2025-02-24 11:01:14,2025-02-24 11:01:14,44.716449571360464,-0.3833361910588828,14fe6f96-d669-4327-ae2b-8189370cf7c7
1,Homme,Homo sapiens,2 Humains,Trois chênes,2024-03-12 07:32:43,2024-03-12 07:32:42,44.7161111,-0.37916666666666665,32616a97-699c-4521-bc02-4db9caf58a6f
1,Sanglier,Sus scrofa,Sanglier,Entrée,2024-11-10 22:36:42,2024-11-10 22:36:31,44.71681551663953,-0.3864687681198121,da5a00a1-8b43-471d-a02e-f028a630d06e
1,Sanglier,Sus scrofa,Sanglier,Bois,2025-10-03 20:18:20,2025-10-03 20:18:20,44.714905714238206,-0.3774109482765198,6ad6f283-119d-40db-a8c4-1e37bb5fd2d0
1,Sanglier,Sus scrofa,Sanglier,Pins francs,2024-06-18 22:08:25,2024-06-18 22:08:25,44.717941927426175,-0.3804337978363038,515c7f05-3480-49a7-ab0d-ee806a25890f
1,Renard roux,Vulpes vulpes,Renard,Haie,2024-09-13 22:25:50,2024-09-13 22:25:39,44.71420607577128,-0.3821888090023773,ce150aa0-b917-44c7-87c2-b6d02634bf62
1,Chevreuil,Capreolus capreolus,chevreuil,Verger,2024-02-23 20:16:50,2024-02-27 20:16:15,44.716404766637595,-0.3833962166051492,2958a6eb-7f5a-4755-9e0c-e251ce61a0f3
1,Chevreuil,Capreolus capreolus,Chevreuil,Jachère,2025-10-04 21:56:10,2025-10-04 21:55:13,44.71530426533436,-0.3802910873812105,39877658-56c3-4cbd-891c-dfd34d5234d2
1,Boeuf,Bos taurus,2 Vaches,Pins francs,2024-03-28 07:19:35,2024-03-28 07:18:23,44.7179688108675,-0.38007867604421103,05f27b59-7daa-41a3-8ba0-59b577fd2ddb
1,Renard roux,Vulpes vulpes,Renard,Jachère,2025-07-25 21:06:15,2025-07-25 21:06:04,44.71530426533436,-0.3802910873812105,56ca6865-401e-4c6d-864a-83ffbedb8e70
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2025-08-30 01:52:12,2025-08-30 01:52:01,44.71420607577128,-0.3821888090023773,37a60586-4163-48e5-a498-5e52ed721627
2,Sanglier,Sus scrofa,2 Sangliers,Pins francs,2024-07-03 19:22:44,2024-07-03 19:17:37,44.717941927426175,-0.3804337978363038,1b8fe1f2-3406-47c1-897c-9e5e92e398d4
1,Boeuf,Bos taurus,3 Vaches,Pins francs,2024-04-07 19:18:22,2024-04-07 19:18:22,44.7179688108675,-0.38007867604421103,7aa78ab3-c1c0-40d2-a9a8-69045703955b
1,Boeuf,Bos taurus,2 Vaches,Bois,2025-01-31 07:33:32,2025-01-31 07:32:09,44.714905714238206,-0.3774109482765198,9e22a4bb-8178-424d-99d8-c5350fa887af
4,Chevreuil,Capreolus capreolus,4 Chevreuils,Jachère,2024-05-09 19:34:32,2024-05-09 19:34:21,44.715521356028226,-0.3812867403030396,e25aba6a-7f0c-4ce2-b8a9-ad1efe68d166
1,Boeuf,Bos taurus,Vache,Pins francs,2024-04-06 00:02:15,2024-04-06 00:02:15,44.7179688108675,-0.38007867604421103,415125a6-13c2-4524-b33b-cc28d75e5af3
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2025-02-11 05:14:23,2025-02-11 05:14:12,44.71420607577128,-0.3821888090023773,e9ec695c-3a44-443c-a4a0-1b4085ac2fba
1,Chevreuil,Capreolus capreolus,Chevreuil,Aplomb Est,2025-11-17 03:30:19,2025-11-17 03:30:08,44.716851708871985,-0.3805364370979337,b99a0c22-0aad-4825-b7bb-36913736bdc9
1,Geai des chênes,Garrulus glandarius,Geai des Chênes,Pins francs,2024-07-04 05:49:43,2024-07-04 05:49:43,44.717941927426175,-0.3804337978363038,5a1a2f5a-f7c1-4d11-b3b3-bb1b1eccbf02
1,Chevreuil,Capreolus capreolus,Chevreuil,Jachère,2024-10-19 22:27:46,2024-10-19 22:27:11,44.71530426533436,-0.3802910873812105,a477e413-000a-4509-b8fe-cb3689c8e5af
1,Lézard des murailles,Podarcis muralis,Lezard Des Murailles,Haie,2024-11-28 15:21:58,2024-11-28 15:21:58,44.71420607577128,-0.3821888090023773,26d82dd1-bb9b-4d6e-b446-67114b3b2e36
1,Chevreuil,Capreolus capreolus,Chevreuil,Jachère,2025-09-29 21:53:40,2025-09-29 21:53:29,44.71530426533436,-0.3802910873812105,ad08dcab-f864-4f7d-93f4-1e4a405e771b
1,Sanglier,Sus scrofa,3 Sangliers,Jachère,2024-08-28 23:37:48,2024-08-28 23:37:37,44.715521356028226,-0.3812867403030396,f0a8d267-ea8e-4267-af04-f9ee68878f31
1,Homme,Homo sapiens,Humain,Trois chênes,2024-03-26 09:10:07,2024-03-26 09:10:05,44.7161111,-0.37916666666666665,b00bbd13-5cd9-4b54-adbb-282fcc3b215b
1,Chevreuil,Capreolus capreolus,Chevreuil,Verger,2025-08-24 03:01:34,2025-08-24 03:01:34,44.716449571360464,-0.3833361910588828,cde50c01-9ede-4d53-9992-9baf1eb40540
1,Chevreuil,Capreolus capreolus,Chevreuil,Bois,2024-05-22 18:41:32,2024-05-22 18:41:32,44.714905714238206,-0.3774109482765198,7d0af392-4290-4468-b247-67efe4b956fa
1,Chevreuil,Capreolus capreolus,Chevreuil,Trois chênes,2025-09-22 08:06:59,2025-09-22 08:06:59,44.71623800819026,-0.3791195154190064,d208aafa-9201-4fa1-97a4-319cb02da302
1,Sanglier,Sus scrofa,Sanglier,Verger,2025-03-25 01:07:22,2025-03-25 01:07:22,44.716926186547646,-0.3833174244063909,15845349-c211-4def-828d-77c5087e21bf
1,Boeuf,Bos taurus,Vache,Bois,2025-02-08 17:24:03,2025-02-08 17:22:58,44.714905714238206,-0.3774109482765198,525178df-95cf-435a-b9d0-8180a8c754c2
1,Chevreuil,Capreolus capreolus,Chevreuil,Jachère,2025-03-02 21:07:18,2025-03-02 21:07:18,44.71530426533436,-0.3802910873812105,a7e73f43-6120-4909-9bf5-be3478485040
1,Chevreuil,Capreolus capreolus,Chevreuil,Verger,2025-09-01 18:27:06,2025-09-01 18:24:43,44.716449571360464,-0.3833361910588828,e8f7070c-4d99-412a-9439-9099564bba16
1,Sanglier,Sus scrofa,Sanglier,Entrée,2025-11-16 03:40:39,2025-11-16 03:40:39,44.71681551663953,-0.3864687681198121,8f040ec8-7f07-41a7-9ac9-58df06daa046
1,Chevreuil,Capreolus capreolus,Chevreuil,Entrée,2025-08-05 10:24:59,2025-08-05 10:24:48,44.71681551663953,-0.3864687681198121,f15ebbd5-bf06-4d4e-a892-dca6a2bae330
1,Boeuf,Bos taurus,2 Vaches,Bois,2025-01-27 18:19:03,2025-01-27 18:13:53,44.714905714238206,-0.3774109482765198,698527d6-b87b-4b0e-a2bd-c534dd0c811d
3,Sanglier,Sus scrofa,3 Sangliers,Jachère,2025-08-10 03:43:31,2025-08-10 03:39:08,44.71530426533436,-0.3802910873812105,cf3b586f-0029-45e2-8ae9-d3782916f4b6
1,Chevreuil,Capreolus capreolus,Chevreuil,Entrée,2024-05-19 02:09:45,2024-05-19 02:09:45,44.71681551663953,-0.3864687681198121,1aa20a35-ed25-460f-bfdb-7e66f847a077
1,Sanglier,Sus scrofa,2 Sangliers,Verger,2025-07-09 20:58:24,2025-07-09 20:58:13,44.716449571360464,-0.3833361910588828,65f3ae3f-1e52-4a47-929c-75ab9cea1c4e
2,Chien,Canis lupus,2 Chiens,Jachère,2025-11-17 09:59:06,2025-11-17 09:58:09,44.71530426533436,-0.3802910873812105,d62335da-d020-4fae-81d9-0d66b11a7f8b
2,Chevreuil,Capreolus capreolus,2 Chevreuils,Jachère,2025-09-18 01:23:33,2025-09-18 01:22:33,44.71530426533436,-0.3802910873812105,9ffb1ecb-1da2-48b4-a394-38f49ab72441
1,Chien,Canis lupus,Chien,Verger,2025-02-13 09:57:07,2025-02-13 09:56:56,44.716449571360464,-0.3833361910588828,607a5e7a-e088-4a8c-b21c-7ff835d1f2ef
1,Chevreuil,Capreolus capreolus,Chevreuil,Jachère,2024-03-14 09:18:04,2024-03-14 09:18:02,44.7152778,-0.38027778,829923f1-9a17-4426-813f-4a558b1900cb
1,Boeuf,Bos taurus,2 Vaches,Bois,2025-01-27 01:49:43,2025-01-27 01:48:08,44.714905714238206,-0.3774109482765198,01138a9d-a105-4bd9-bbbd-df463ab7d358
1,Merle noir,Turdus merula,Merle noir,Pins francs,2025-07-18 13:44:36,2025-07-18 13:44:25,44.717941927426175,-0.3804337978363038,0ae8f961-1637-465b-b384-09f5c28075be
1,Sanglier,Sus scrofa,Sanglier,Bois,2024-06-24 03:04:27,2024-06-24 03:04:16,44.714905714238206,-0.3774109482765198,4b5bbc00-4301-4239-924b-d91201f6008e
1,Homme,Homo sapiens,Humain,Bas Glanan,2024-04-25 07:19:25,2024-04-25 07:19:24,44.71725388554176,-0.37714339624429055,4d12964e-23f7-4a72-9a78-2c52497a7c59
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2025-11-16 05:12:32,2025-11-16 05:12:06,44.71420607577128,-0.3821888090023773,feebd4a0-1a04-4a20-970f-fefa730b5498
1,Sanglier,Sus scrofa,Sanglier,Trois chênes,2024-10-27 04:12:15,2024-10-27 04:12:04,44.71623800819026,-0.3791195154190064,067333a3-d7bc-49ce-8895-f93134ab1be8
1,Chevreuil,Capreolus capreolus,Chevreuil,Jachère,2024-04-17 07:04:07,2024-04-17 07:04:07,44.7152778,-0.3802777777,e7bb92b4-64b2-4ec8-891d-95ef7bc1f1f5
1,Chevreuil,Capreolus capreolus,Chevreuil,Pins francs,2024-06-16 09:56:48,2024-06-16 09:56:48,44.717941927426175,-0.3804337978363038,7d804e2f-d18c-4cf0-8c45-b86af10320be
3,Boeuf,Bos taurus,3 Vaches,Pins francs,2024-08-04 08:03:29,2024-08-04 08:03:17,44.717941927426175,-0.3804337978363038,4b35cf69-b8d1-4d04-96b2-393608db6000
1,Chevreuil,Capreolus capreolus,Chevreuil,Entrée,2024-09-07 05:33:12,2024-09-07 05:33:01,44.71681551663953,-0.3864687681198121,dd27def1-9ed4-431d-a824-e79541cfe77a
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2025-01-01 00:18:53,2025-01-01 00:18:53,44.71420607577128,-0.3821888090023773,f376dbf9-a257-45ce-9523-3cda4fc0c780
1,Sanglier,Sus scrofa,2 Sangliers,Trois chênes,2024-08-11 23:58:13,2024-08-11 23:58:01,44.71623800819026,-0.3791195154190064,ace06ab1-502a-4a74-a862-80ec66f22e2e
6,Sanglier,Sus scrofa,6 Sangliers,Verger,2025-11-01 00:22:53,2025-11-01 00:22:41,44.716449571360464,-0.3833361910588828,23b4dfc5-576b-4837-98bc-179ee797fc0f
1,Boeuf,Bos taurus,Vache,Chateau,2024-12-03 14:24:10,2024-12-03 14:23:58,44.71769476605495,-0.3828484681609146,e87427e3-3d5e-46ac-9a32-a0b710a9e7b4
1,Sanglier,Sus scrofa,Sanglier,Bois,2024-04-26 21:02:02,2024-04-26 21:02:01,44.714905714238206,-0.3774109482765198,6e676ca7-cb45-4260-8eb2-6f21e9c7d4cd
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2024-11-21 18:50:05,2024-11-21 18:49:54,44.71420607577128,-0.3821888090023773,38a2c115-7fcd-4df5-a83a-c84fb4977c66
1,Chien,Canis lupus,Chien,Trois chênes,2025-10-24 14:46:03,2025-10-24 14:46:03,44.71623800819026,-0.3791195154190064,c693eaa7-722c-413d-939a-78ee801978cb
1,Chevreuil,Capreolus capreolus,Chevreuil,Jachère,2025-07-14 23:00:58,2025-07-14 23:00:47,44.71530426533436,-0.3802910873812105,5b939f4e-65c9-4601-bef0-faeedeed46e8
1,Boeuf,Bos taurus,Vache,Pins francs,2024-03-29 08:05:24,2024-03-29 08:05:23,44.7179688108675,-0.38007867604421103,36626e60-0a5d-4ada-8638-e20fecf640d9
1,Homme,Homo sapiens,humain,Trois chênes,2024-02-22 10:31:42,2024-02-22 10:30:05,44.7161111,-0.37916666666666665,b54698c3-07c9-4b07-99c6-c7823812649f
1,Héron garde-boeufs,Bubulcus ibis,Héron Garde-Boeufs,Verger,2024-10-05 10:56:20,2024-10-05 10:56:09,44.716449571360464,-0.3833361910588828,7a498467-1357-462d-8f04-03cf96c5d44c
3,Chevreuil,Capreolus capreolus,3 Chevreuils,Pins francs,2024-08-21 04:57:14,2024-08-21 04:55:50,44.717941927426175,-0.3804337978363038,74b7d065-9f90-4d0e-9380-ce975f621965
1,Chevreuil,Capreolus capreolus,Chevreuil,Bois,2024-08-19 14:18:24,2024-08-19 14:14:18,44.714905714238206,-0.3774109482765198,b25c4156-e3de-49d9-b75a-14f68de57cbb
1,Renard roux,Vulpes vulpes,Renard,Jachère,2025-08-22 03:46:07,2025-08-22 03:45:55,44.71530426533436,-0.3802910873812105,8eadac2d-9cc8-44c5-b226-97a7dd56ede4
1,Chevreuil,Capreolus capreolus,Chevreuil,Jachère,2025-08-22 04:42:37,2025-08-22 04:42:26,44.71530426533436,-0.3802910873812105,437ed3a1-431d-45a4-8a6c-22e4d285e38e
1,Boeuf,Bos taurus,Vache,Pins francs,2024-03-28 07:27:35,2024-03-28 07:27:34,44.7179688108675,-0.38007867604421103,0f3e66ff-4bdb-41ea-a117-1895179240f0
2,Chevreuil,Capreolus capreolus,2 Chevreuils,Trois chênes,2024-06-12 04:26:28,2024-06-12 04:25:30,44.71623800819026,-0.3791195154190064,82c4f122-ca0f-4fef-8141-ffe7d0660525
1,Chevreuil,Capreolus capreolus,Chevreuil,Verger,2025-02-01 03:37:28,2025-02-01 03:37:28,44.71615986303992,-0.3832532011772961,1ba39c8d-7fe8-4f1a-b19d-35dc551d46e1
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2025-09-23 23:38:21,2025-09-23 23:38:10,44.71420607577128,-0.3821888090023773,54364052-eba1-4434-b66f-8f7e2f513637
2,Sanglier,Sus scrofa,2 Sangliers,Jachère,2025-08-06 03:16:31,2025-08-06 03:16:31,44.71530426533436,-0.3802910873812105,20073a33-086f-466a-8a4d-9c97b6c72f95
1,Boeuf,Bos taurus,Vache,Pins francs,2024-04-10 01:03:35,2024-04-10 01:03:35,44.7179688108675,-0.38007867604421103,6efd485f-49b2-4341-a324-abbcd4f5b7e9
1,Chevreuil,Capreolus capreolus,Chevreuil,Jachère,2025-10-08 20:48:52,2025-10-08 20:48:11,44.71530426533436,-0.3802910873812105,cdf4d637-1ba7-4a8c-8239-cfaee97fd4fb
2,Chevreuil,Capreolus capreolus,2 Chevreuils,Jachère,2025-08-19 01:08:04,2025-08-19 01:08:04,44.71530426533436,-0.3802910873812105,09a2db0c-d090-43ce-b0c0-4dc696672e76
1,Renard roux,Vulpes vulpes,Renard,Jachère,2025-07-19 07:26:40,2025-07-19 07:26:29,44.71530426533436,-0.3802910873812105,c9655b0e-9b43-4011-964f-5445025ded00
1,Boeuf,Bos taurus,Vache,Pins francs,2024-07-19 05:48:30,2024-07-19 05:43:37,44.717941927426175,-0.3804337978363038,f2f47d5a-7e9e-4a71-9c6f-4bdd3a25db05
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2024-10-30 23:57:26,2024-10-30 23:48:56,44.71420607577128,-0.3821888090023773,1e6bb9e3-a31c-4dd4-acee-984e1ff50ee4
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2024-11-04 00:20:28,2024-11-04 00:20:17,44.71420607577128,-0.3821888090023773,5b6601fa-90cf-402d-b9a9-017016839ee4
1,Chevreuil,Capreolus capreolus,Chevreuil,Aplomb Est,2025-04-14 18:00:08,2025-04-14 17:59:56,44.716851708871985,-0.3805364370979337,9a71ef4f-ab6d-4830-a35b-be5d6e3ae26d
1,Renard roux,Vulpes vulpes,Renard,Pins francs,2024-07-13 16:29:55,2024-07-13 16:29:44,44.717941927426175,-0.3804337978363038,f0423ae6-6ed3-41ba-b104-f2c62817eb4f
3,Sanglier,Sus scrofa,3 Sangliers,Trois chênes,2025-10-14 23:12:28,2025-10-14 23:11:46,44.71623800819026,-0.3791195154190064,9f85632a-bd1e-4f7d-ad01-a9198d55290a
1,Chevreuil,Capreolus capreolus,Chevreuil,Trois chênes,2024-10-15 00:35:00,2024-10-15 00:34:33,44.71623800819026,-0.3791195154190064,89894718-b64e-4250-b287-18011c4d97e7
1,Chevreuil,Capreolus capreolus,Chevreuil,Aplomb Est,2025-04-14 18:00:08,2025-04-14 17:59:56,44.716851708871985,-0.3805364370979337,4555cd99-ef7f-4d78-b085-6a042320d8fe
1,Boeuf,Bos taurus,Vache,Bois,2025-03-01 16:21:00,2025-03-01 16:20:49,44.714905714238206,-0.3774109482765198,c212804c-e2ea-4573-a8f4-448fef2e6882
1,Chevreuil,Capreolus capreolus,Chevreuil,Pins francs,2024-06-05 16:13:48,2024-06-05 16:13:48,44.717941927426175,-0.3804337978363038,aa182305-ae9b-4f51-8317-123455062540
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2024-08-21 21:59:39,2024-08-21 21:59:27,44.71420607577128,-0.3821888090023773,705f91ee-d3c6-428e-bafe-13b90c3c50da
1,Sanglier,Sus scrofa,2 Sangliers,Bois,2024-03-11 20:01:44,2024-03-11 20:01:43,44.7147222,-0.3783333333333333,c518e373-d8c0-434e-9cb8-420c1ae64a92
1,Sanglier,Sus scrofa,2 Sangliers,Jachère,2024-05-22 22:30:24,2024-05-22 22:27:38,44.715521356028226,-0.3812867403030396,4763e490-0015-4044-b245-e23089859650
1,Sanglier,Sus scrofa,Sanglier,Jachère,2025-10-24 22:12:06,2025-10-24 22:12:06,44.71530426533436,-0.3802910873812105,ddfbdbfe-e29e-4775-9023-8ff52c3f5ecc
1,Boeuf,Bos taurus,Vache,Bois,2025-02-11 21:51:46,2025-02-11 21:51:46,44.714905714238206,-0.3774109482765198,e08bbdc1-d6cb-49bd-ac60-add2ed91df13
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2024-11-11 12:53:34,2024-11-11 12:53:34,44.71420607577128,-0.3821888090023773,cc86338a-684f-4704-91b6-5a89073bfdbb
2,Chevreuil,Capreolus capreolus,2 Chevreuils,Trois chênes,2025-09-19 04:03:32,2025-09-19 04:02:43,44.71623800819026,-0.3791195154190064,c79e7962-ef1b-4343-a6c1-939b98bcc9de
7,Sanglier,Sus scrofa,7 Sangliers,Trois chênes,2024-05-10 20:38:22,2024-05-10 20:29:44,44.71623800819026,-0.3791195154190064,8409e35e-b4ba-4448-9fcc-eef962d12f3d
1,Chevreuil,Capreolus capreolus,Chevreuil,Aplomb Est,2025-03-11 19:29:30,2025-03-11 19:29:19,44.716851708871985,-0.3805364370979337,25f519ed-e1ee-4fb8-b6db-97af2653de51
2,Sanglier,Sus scrofa,2 Sangliers,Jachère,2025-09-11 21:40:39,2025-09-11 21:38:43,44.71530426533436,-0.3802910873812105,16b0834d-4f94-484f-8e84-4969adb58489
1,Lièvre d'Europe,Lepus europaeus,Lievre,Bois,2025-07-15 09:55:57,2025-07-15 09:55:57,44.714905714238206,-0.3774109482765198,2d11367e-75fb-4c61-8c84-700a790b679f
1,Boeuf,Bos taurus,Vache,Pins francs,2024-10-19 08:05:09,2024-10-19 08:05:01,44.717941927426175,-0.3804337978363038,b80db821-4334-4d5f-8a8a-ce16d0e5ae8a
1,Renard roux,Vulpes vulpes,renard,Entrée,2023-09-12 19:41:37,2023-09-12 19:41:37,44.71652028,-0.38575731,fb39e7a5-d11f-4652-8ea9-28a1adcc9294
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2024-09-01 02:16:10,2024-09-01 02:15:59,44.71420607577128,-0.3821888090023773,77ab0b1c-54f5-4259-acd6-a8afdb62336c
2,Sanglier,Sus scrofa,2 Sangliers,Jachère,2025-11-09 19:06:06,2025-11-09 19:06:06,44.71530426533436,-0.3802910873812105,a73b0cc6-34f2-4355-b836-84134c6b5d85
1,Renard roux,Vulpes vulpes,Renard,Jachère,2025-08-24 19:17:17,2025-08-24 19:17:17,44.71530426533436,-0.3802910873812105,7c46f7a1-f611-4b96-bcdb-410940e13d83
1,Sanglier,Sus scrofa,Sanglier,Bois,2025-11-09 23:57:45,2025-11-09 23:56:42,44.714905714238206,-0.3774109482765198,70786661-2633-42d6-9d2f-12ac665f7f18
1,Sanglier,Sus scrofa,Sanglier,Pins francs,2024-07-07 20:29:21,2024-07-07 20:29:21,44.717941927426175,-0.3804337978363038,36707777-24f8-445d-858b-cf8abb430349
1,Chevreuil,Capreolus capreolus,Chevreuil,Jachère,2025-08-24 23:17:12,2025-08-24 23:17:01,44.71530426533436,-0.3802910873812105,e885885d-a36b-4126-82fa-a1b148a6bf3c
1,Chevreuil,Capreolus capreolus,Chevreuil,Aplomb Est,2025-04-26 04:58:31,2025-04-26 04:58:20,44.716851708871985,-0.3805364370979337,8aeeba5a-2960-4976-9be4-67b4172c0873
1,Homme,Homo sapiens,Humain,Bois,2024-05-07 07:48:09,2024-05-07 07:48:09,44.714905714238206,-0.3774109482765198,36a5bcd1-8100-4910-b940-072995820836
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2024-12-14 05:17:40,2024-12-14 05:17:29,44.71420607577128,-0.3821888090023773,270e304a-3e33-4c0a-adf2-4b696455af25
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2024-10-27 01:49:51,2024-10-27 01:49:51,44.71420607577128,-0.3821888090023773,389eb314-45a7-41c9-bbde-cec77c785912
2,Sanglier,Sus scrofa,2 Sangliers,Jachère,2024-05-14 23:46:03,2024-05-14 23:41:45,44.715521356028226,-0.3812867403030396,5225c2dd-fb83-4c7d-bc8c-78460bcd742d
1,Crocidure musette,Crocidura russula,Musaraigne,Haie,2024-08-29 23:17:38,2024-08-29 23:17:38,44.71420607577128,-0.3821888090023773,293ee4b6-7f12-4237-8cc8-fe96c0eac92e
1,Chevreuil,Capreolus capreolus,Chevreuil,Trois chênes,2025-10-11 03:28:02,2025-10-11 03:27:51,44.71623800819026,-0.3791195154190064,e043d4b2-5a66-480c-9cce-9204d6e4fd4b
1,Blaireau d'Europe,Meles meles,Blaireau,Bois,2025-09-17 04:17:40,2025-09-17 04:17:40,44.714905714238206,-0.3774109482765198,8ff73788-0463-4b4f-b6a8-d9139ec5aff1
1,Sanglier,Sus scrofa,2 Sangliers,Entrée,2024-06-21 22:15:07,2024-06-21 22:14:56,44.71681551663953,-0.3864687681198121,7e42418c-da81-4f85-8800-098f390b6989
